PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,WindSpeed10m,Zenith
2019-07-20T06:00:00Z,2019-07-20T05:00:00Z,PT60M,9.2,-144,30.1,0,0,0,0,0,0,0.4,164
2019-07-20T07:00:00Z,2019-07-20T06:00:00Z,PT60M,9.1,-114,29.1,0,0,0,0,0,0,0.3,154
2019-07-20T08:00:00Z,2019-07-20T07:00:00Z,PT60M,8.9,-100,28.8,0,0,0,0,0,0,0.3,142
2019-07-20T09:00:00Z,2019-07-20T08:00:00Z,PT60M,8.8,-90,29.0,0,0,0,0,0,0,0.6,130
2019-07-20T10:00:00Z,2019-07-20T09:00:00Z,PT60M,9.0,-82,28.7,0,0,0,0,0,0,1.1,117
2019-07-20T11:00:00Z,2019-07-20T10:00:00Z,PT60M,9.1,-75,26.9,0,0,0,0,0,0,1.5,105
2019-07-20T12:00:00Z,2019-07-20T11:00:00Z,PT60M,8.7,-67,10.5,1,13,1,2,5,1,0.5,93
2019-07-20T13:00:00Z,2019-07-20T12:00:00Z,PT60M,9.0,-58,28.7,58,75,9,67,86,62,0.4,82
2019-07-20T14:00:00Z,2019-07-20T13:00:00Z,PT60M,10.4,-48,39.1,146,41,11,157,164,171,1.4,72
2019-07-20T15:00:00Z,2019-07-20T14:00:00Z,PT60M,11.5,-36,62.9,150,0,0,150,141,150,1.5,64
2019-07-20T16:00:00Z,2019-07-20T15:00:00Z,PT60M,12.4,-22,38.0,267,103,56,323,357,333,1.9,58
2019-07-20T17:00:00Z,2019-07-20T16:00:00Z,PT60M,13.3,-5,19.1,233,395,226,459,615,461,1.8,55
2019-07-20T18:00:00Z,2019-07-20T17:00:00Z,PT60M,13.6,12,22.4,260,303,170,430,555,441,1.3,56
2019-07-20T19:00:00Z,2019-07-20T18:00:00Z,PT60M,13.4,27,33.0,274,93,48,322,350,336,1.2,60
2019-07-20T20:00:00Z,2019-07-20T19:00:00Z,PT60M,12.7,41,40.3,208,6,2,210,200,213,1.4,67
2019-07-20T21:00:00Z,2019-07-20T20:00:00Z,PT60M,11.3,52,31.9,116,68,16,132,149,146,1.5,76
2019-07-20T22:00:00Z,2019-07-20T21:00:00Z,PT60M,9.3,62,24.8,29,2,0,29,28,29,1.4,87
2019-07-20T23:00:00Z,2019-07-20T22:00:00Z,PT60M,8.2,70,27.5,0,0,0,0,0,0,1.7,98
2019-07-21T00:00:00Z,2019-07-20T23:00:00Z,PT60M,7.5,78,28.3,0,0,0,0,0,0,1.9,110
2019-07-21T01:00:00Z,2019-07-21T00:00:00Z,PT60M,6.8,85,30.0,0,0,0,0,0,0,2.1,122
2019-07-21T02:00:00Z,2019-07-21T01:00:00Z,PT60M,6.7,94,30.0,0,0,0,0,0,0,2.3,135
2019-07-21T03:00:00Z,2019-07-21T02:00:00Z,PT60M,6.4,105,30.1,0,0,0,0,0,0,2.2,147
2019-07-21T04:00:00Z,2019-07-21T03:00:00Z,PT60M,6.1,123,30.5,0,0,0,0,0,0,2.3,158
2019-07-21T05:00:00Z,2019-07-21T04:00:00Z,PT60M,6.0,163,30.5,0,0,0,0,0,0,2.7,166
2019-07-21T06:00:00Z,2019-07-21T05:00:00Z,PT60M,5.8,-144,30.2,0,0,0,0,0,0,3.1,164
2019-07-21T07:00:00Z,2019-07-21T06:00:00Z,PT60M,5.5,-115,29.4,0,0,0,0,0,0,3.2,154
2019-07-21T08:00:00Z,2019-07-21T07:00:00Z,PT60M,5.5,-100,29.7,0,0,0,0,0,0,3.4,142
2019-07-21T09:00:00Z,2019-07-21T08:00:00Z,PT60M,5.3,-90,29.7,0,0,0,0,0,0,3.0,130
2019-07-21T10:00:00Z,2019-07-21T09:00:00Z,PT60M,4.6,-82,62.1,0,0,0,0,0,0,1.9,117
2019-07-21T11:00:00Z,2019-07-21T10:00:00Z,PT60M,3.5,-75,68.9,0,0,0,0,0,0,1.1,105
2019-07-21T12:00:00Z,2019-07-21T11:00:00Z,PT60M,2.6,-67,34.2,2,0,0,2,1,2,1.0,93
2019-07-21T13:00:00Z,2019-07-21T12:00:00Z,PT60M,2.3,-58,63.0,31,0,0,31,30,31,0.7,82
2019-07-21T14:00:00Z,2019-07-21T13:00:00Z,PT60M,2.0,-48,73.2,66,0,0,66,62,66,1.1,72
2019-07-21T15:00:00Z,2019-07-21T14:00:00Z,PT60M,1.2,-36,66.1,136,0,0,136,128,136,2.0,64
2019-07-21T16:00:00Z,2019-07-21T15:00:00Z,PT60M,0.3,-22,77.8,108,0,0,108,102,108,1.6,58
2019-07-21T17:00:00Z,2019-07-21T16:00:00Z,PT60M,-0.0,-5,82.7,95,0,0,95,89,95,1.0,55
2019-07-21T18:00:00Z,2019-07-21T17:00:00Z,PT60M,0.4,12,87.0,70,0,0,70,66,70,0.8,56
2019-07-21T19:00:00Z,2019-07-21T18:00:00Z,PT60M,0.9,28,83.7,75,0,0,75,71,75,0.5,60
2019-07-21T20:00:00Z,2019-07-21T19:00:00Z,PT60M,1.2,41,80.9,64,0,0,64,60,64,0.6,67
2019-07-21T21:00:00Z,2019-07-21T20:00:00Z,PT60M,1.5,52,61.6,70,0,0,70,66,70,0.8,76
2019-07-21T22:00:00Z,2019-07-21T21:00:00Z,PT60M,1.0,62,15.2,24,35,3,27,35,23,1.0,86
2019-07-21T23:00:00Z,2019-07-21T22:00:00Z,PT60M,0.4,70,0.0,0,0,0,0,0,0,1.1,98
2019-07-22T00:00:00Z,2019-07-21T23:00:00Z,PT60M,0.4,78,0.0,0,0,0,0,0,0,1.1,110
2019-07-22T01:00:00Z,2019-07-22T00:00:00Z,PT60M,0.3,85,0.0,0,0,0,0,0,0,0.9,122
2019-07-22T02:00:00Z,2019-07-22T01:00:00Z,PT60M,0.2,94,0.0,0,0,0,0,0,0,1.2,134
2019-07-22T03:00:00Z,2019-07-22T02:00:00Z,PT60M,0.0,105,0.0,0,0,0,0,0,0,1.0,147
2019-07-22T04:00:00Z,2019-07-22T03:00:00Z,PT60M,-0.2,124,0.0,0,0,0,0,0,0,0.9,158
2019-07-22T05:00:00Z,2019-07-22T04:00:00Z,PT60M,-0.3,163,0.0,0,0,0,0,0,0,1.2,165
2019-07-22T06:00:00Z,2019-07-22T05:00:00Z,PT60M,-0.4,-144,0.0,0,0,0,0,0,0,0.9,163
2019-07-22T07:00:00Z,2019-07-22T06:00:00Z,PT60M,-0.5,-115,0.0,0,0,0,0,0,0,0.7,154
2019-07-22T08:00:00Z,2019-07-22T07:00:00Z,PT60M,-0.6,-100,0.0,0,0,0,0,0,0,1.0,142
2019-07-22T09:00:00Z,2019-07-22T08:00:00Z,PT60M,-0.7,-91,0.0,0,0,0,0,0,0,1.2,130
2019-07-22T10:00:00Z,2019-07-22T09:00:00Z,PT60M,-0.7,-83,0.0,0,0,0,0,0,0,1.4,117
2019-07-22T11:00:00Z,2019-07-22T10:00:00Z,PT60M,-0.8,-75,0.0,0,0,0,0,0,0,1.2,105
2019-07-22T12:00:00Z,2019-07-22T11:00:00Z,PT60M,-0.7,-67,0.0,1,18,2,3,7,1,1.1,93
2019-07-22T13:00:00Z,2019-07-22T12:00:00Z,PT60M,0.3,-59,6.3,37,401,55,92,204,65,1.2,82
2019-07-22T14:00:00Z,2019-07-22T13:00:00Z,PT60M,2.2,-48,11.1,80,511,164,244,409,446,1.5,72
2019-07-22T15:00:00Z,2019-07-22T14:00:00Z,PT60M,3.7,-36,2.6,65,780,346,411,678,625,1.8,64
2019-07-22T16:00:00Z,2019-07-22T15:00:00Z,PT60M,4.4,-22,0.0,47,900,479,526,842,612,1.9,58
2019-07-22T17:00:00Z,2019-07-22T16:00:00Z,PT60M,5.0,-5,0.0,49,916,526,576,904,585,1.9,55
2019-07-22T18:00:00Z,2019-07-22T17:00:00Z,PT60M,5.4,12,0.0,50,909,513,563,888,591,1.5,56
2019-07-22T19:00:00Z,2019-07-22T18:00:00Z,PT60M,5.6,28,0.0,48,880,443,490,793,625,1.3,60
2019-07-22T20:00:00Z,2019-07-22T19:00:00Z,PT60M,5.5,41,0.0,43,817,322,365,629,653,1.6,67
2019-07-22T21:00:00Z,2019-07-22T20:00:00Z,PT60M,4.6,53,0.0,33,691,171,204,407,353,1.8,76
2019-07-22T22:00:00Z,2019-07-22T21:00:00Z,PT60M,2.5,62,0.0,13,284,32,46,121,15,1.7,86
2019-07-22T23:00:00Z,2019-07-22T22:00:00Z,PT60M,0.9,70,0.0,0,0,0,0,0,0,1.4,98
2019-07-23T00:00:00Z,2019-07-22T23:00:00Z,PT60M,0.6,78,0.0,0,0,0,0,0,0,1.2,110
2019-07-23T01:00:00Z,2019-07-23T00:00:00Z,PT60M,0.6,86,0.0,0,0,0,0,0,0,1.2,122
2019-07-23T02:00:00Z,2019-07-23T01:00:00Z,PT60M,0.5,94,0.0,0,0,0,0,0,0,1.4,134
2019-07-23T03:00:00Z,2019-07-23T02:00:00Z,PT60M,0.3,105,0.0,0,0,0,0,0,0,1.5,147
2019-07-23T04:00:00Z,2019-07-23T03:00:00Z,PT60M,0.1,124,0.0,0,0,0,0,0,0,1.4,158
2019-07-23T05:00:00Z,2019-07-23T04:00:00Z,PT60M,0.2,163,0.0,0,0,0,0,0,0,1.3,165
2019-07-23T06:00:00Z,2019-07-23T05:00:00Z,PT60M,0.2,-145,0.0,0,0,0,0,0,0,1.1,163
2019-07-23T07:00:00Z,2019-07-23T06:00:00Z,PT60M,0.2,-115,0.0,0,0,0,0,0,0,1.0,154
2019-07-23T08:00:00Z,2019-07-23T07:00:00Z,PT60M,0.3,-101,0.0,0,0,0,0,0,0,1.1,142
2019-07-23T09:00:00Z,2019-07-23T08:00:00Z,PT60M,0.3,-91,0.0,0,0,0,0,0,0,1.1,130
2019-07-23T10:00:00Z,2019-07-23T09:00:00Z,PT60M,0.1,-83,0.0,0,0,0,0,0,0,0.9,117
2019-07-23T11:00:00Z,2019-07-23T10:00:00Z,PT60M,0.1,-75,0.0,0,0,0,0,0,0,1.0,105
2019-07-23T12:00:00Z,2019-07-23T11:00:00Z,PT60M,0.6,-67,0.0,1,15,1,3,6,1,1.1,93
2019-07-23T13:00:00Z,2019-07-23T12:00:00Z,PT60M,2.0,-59,4.3,37,396,58,95,207,76,1.0,82
2019-07-23T14:00:00Z,2019-07-23T13:00:00Z,PT60M,4.1,-49,7.3,80,539,170,250,426,461,0.7,72
2019-07-23T15:00:00Z,2019-07-23T14:00:00Z,PT60M,5.5,-36,1.0,64,786,350,414,680,630,0.5,64
2019-07-23T16:00:00Z,2019-07-23T15:00:00Z,PT60M,6.5,-22,0.0,65,854,457,522,826,605,0.6,58
2019-07-23T17:00:00Z,2019-07-23T16:00:00Z,PT60M,7.3,-5,0.0,72,864,499,571,886,580,0.6,55
2019-07-23T18:00:00Z,2019-07-23T17:00:00Z,PT60M,7.7,12,0.0,74,852,483,558,868,585,0.4,55
2019-07-23T19:00:00Z,2019-07-23T18:00:00Z,PT60M,7.7,28,0.0,71,819,414,485,774,614,0.5,60
2019-07-23T20:00:00Z,2019-07-23T19:00:00Z,PT60M,7.6,41,0.0,63,749,298,360,608,633,0.8,67
2019-07-23T21:00:00Z,2019-07-23T20:00:00Z,PT60M,6.9,53,0.0,46,616,154,201,387,347,1.0,76
2019-07-23T22:00:00Z,2019-07-23T21:00:00Z,PT60M,4.9,62,0.0,17,241,28,45,111,19,0.9,86
2019-07-23T23:00:00Z,2019-07-23T22:00:00Z,PT60M,3.4,71,0.0,0,0,0,0,0,0,1.1,98
2019-07-24T00:00:00Z,2019-07-23T23:00:00Z,PT60M,3.1,78,0.0,0,0,0,0,0,0,1.4,110
2019-07-24T01:00:00Z,2019-07-24T00:00:00Z,PT60M,2.8,86,0.0,0,0,0,0,0,0,1.6,122
2019-07-24T02:00:00Z,2019-07-24T01:00:00Z,PT60M,2.6,94,0.0,0,0,0,0,0,0,1.9,134
2019-07-24T03:00:00Z,2019-07-24T02:00:00Z,PT60M,2.2,106,0.0,0,0,0,0,0,0,1.9,146
2019-07-24T04:00:00Z,2019-07-24T03:00:00Z,PT60M,2.1,124,0.0,0,0,0,0,0,0,1.9,158
2019-07-24T05:00:00Z,2019-07-24T04:00:00Z,PT60M,2.3,163,0.0,0,0,0,0,0,0,2.0,165
2019-07-24T06:00:00Z,2019-07-24T05:00:00Z,PT60M,2.4,-145,0.0,0,0,0,0,0,0,2.1,163
2019-07-24T07:00:00Z,2019-07-24T06:00:00Z,PT60M,2.3,-116,0.0,0,0,0,0,0,0,2.3,154
2019-07-24T08:00:00Z,2019-07-24T07:00:00Z,PT60M,2.4,-101,0.0,0,0,0,0,0,0,2.3,142
2019-07-24T09:00:00Z,2019-07-24T08:00:00Z,PT60M,2.4,-91,0.0,0,0,0,0,0,0,2.4,129
2019-07-24T10:00:00Z,2019-07-24T09:00:00Z,PT60M,2.5,-83,0.0,0,0,0,0,0,0,2.5,117
2019-07-24T11:00:00Z,2019-07-24T10:00:00Z,PT60M,2.5,-75,0.0,0,0,0,0,0,0,2.3,105
2019-07-24T12:00:00Z,2019-07-24T11:00:00Z,PT60M,2.8,-68,0.1,1,21,2,3,8,1,2.4,93
2019-07-24T13:00:00Z,2019-07-24T12:00:00Z,PT60M,4.5,-59,7.0,39,419,63,102,220,92,2.3,82
2019-07-24T14:00:00Z,2019-07-24T13:00:00Z,PT60M,7.3,-49,1.6,48,748,233,282,512,558,1.8,72
2019-07-24T15:00:00Z,2019-07-24T14:00:00Z,PT60M,9.4,-37,0.3,50,872,389,439,727,675,1.5,64
2019-07-24T16:00:00Z,2019-07-24T15:00:00Z,PT60M,10.6,-22,0.0,55,914,492,546,866,634,1.2,57
2019-07-24T17:00:00Z,2019-07-24T16:00:00Z,PT60M,11.3,-5,0.0,61,918,533,593,923,603,1.0,55
2019-07-24T18:00:00Z,2019-07-24T17:00:00Z,PT60M,11.7,12,0.0,64,900,513,577,899,605,0.7,55
2019-07-24T19:00:00Z,2019-07-24T18:00:00Z,PT60M,11.8,28,0.0,62,861,438,501,799,634,0.5,59
2019-07-24T20:00:00Z,2019-07-24T19:00:00Z,PT60M,11.4,41,0.0,56,792,317,373,631,658,0.4,66
2019-07-24T21:00:00Z,2019-07-24T20:00:00Z,PT60M,10.3,53,0.0,43,659,167,209,405,372,0.1,76
2019-07-24T22:00:00Z,2019-07-24T21:00:00Z,PT60M,7.8,62,0.0,17,271,32,48,121,21,0.4,86
2019-07-24T23:00:00Z,2019-07-24T22:00:00Z,PT60M,5.9,71,0.0,0,0,0,0,0,0,0.8,97
2019-07-25T00:00:00Z,2019-07-24T23:00:00Z,PT60M,5.4,78,0.0,0,0,0,0,0,0,1.2,109
2019-07-25T01:00:00Z,2019-07-25T00:00:00Z,PT60M,5.0,86,0.0,0,0,0,0,0,0,1.3,122
2019-07-25T02:00:00Z,2019-07-25T01:00:00Z,PT60M,4.6,95,0.0,0,0,0,0,0,0,1.0,134
2019-07-25T03:00:00Z,2019-07-25T02:00:00Z,PT60M,4.3,106,0.0,0,0,0,0,0,0,0.9,146
2019-07-25T04:00:00Z,2019-07-25T03:00:00Z,PT60M,3.9,125,0.0,0,0,0,0,0,0,0.8,157
2019-07-25T05:00:00Z,2019-07-25T04:00:00Z,PT60M,3.4,163,0.0,0,0,0,0,0,0,0.8,165
2019-07-25T06:00:00Z,2019-07-25T05:00:00Z,PT60M,2.9,-146,0.0,0,0,0,0,0,0,0.8,163
2019-07-25T07:00:00Z,2019-07-25T06:00:00Z,PT60M,2.6,-116,0.0,0,0,0,0,0,0,1.0,153
2019-07-25T08:00:00Z,2019-07-25T07:00:00Z,PT60M,2.3,-101,0.0,0,0,0,0,0,0,0.9,142
2019-07-25T09:00:00Z,2019-07-25T08:00:00Z,PT60M,1.9,-91,0.0,0,0,0,0,0,0,0.7,129
2019-07-25T10:00:00Z,2019-07-25T09:00:00Z,PT60M,1.6,-83,0.0,0,0,0,0,0,0,0.8,117
2019-07-25T11:00:00Z,2019-07-25T10:00:00Z,PT60M,1.5,-76,0.0,0,0,0,0,0,0,0.8,105
2019-07-25T12:00:00Z,2019-07-25T11:00:00Z,PT60M,1.8,-68,0.0,2,19,2,3,8,1,0.8,93
2019-07-25T13:00:00Z,2019-07-25T12:00:00Z,PT60M,2.8,-59,4.4,38,405,61,99,213,91,0.6,82
2019-07-25T14:00:00Z,2019-07-25T13:00:00Z,PT60M,4.2,-49,6.6,81,555,176,257,436,480,0.4,72
2019-07-25T15:00:00Z,2019-07-25T14:00:00Z,PT60M,5.1,-37,0.8,65,789,355,421,686,638,0.6,63
2019-07-25T16:00:00Z,2019-07-25T15:00:00Z,PT60M,5.7,-22,0.0,64,861,466,530,832,613,0.6,57
2019-07-25T17:00:00Z,2019-07-25T16:00:00Z,PT60M,6.4,-5,0.0,66,880,513,579,895,588,0.5,54
2019-07-25T18:00:00Z,2019-07-25T17:00:00Z,PT60M,7.0,12,0.0,65,873,501,565,877,592,0.2,55
2019-07-25T19:00:00Z,2019-07-25T18:00:00Z,PT60M,7.4,28,0.0,62,841,430,492,782,622,0.1,59
2019-07-25T20:00:00Z,2019-07-25T19:00:00Z,PT60M,7.7,42,0.0,54,777,313,367,618,647,0.4,66
2019-07-25T21:00:00Z,2019-07-25T20:00:00Z,PT60M,7.3,53,0.0,42,645,165,206,396,373,0.3,75
2019-07-25T22:00:00Z,2019-07-25T21:00:00Z,PT60M,5.3,63,0.0,17,267,32,48,119,22,0.7,86
2019-07-25T23:00:00Z,2019-07-25T22:00:00Z,PT60M,3.6,71,0.0,0,0,0,0,0,0,1.2,97
2019-07-26T00:00:00Z,2019-07-25T23:00:00Z,PT60M,3.4,79,0.0,0,0,0,0,0,0,1.1,109
2019-07-26T01:00:00Z,2019-07-26T00:00:00Z,PT60M,3.4,86,0.0,0,0,0,0,0,0,0.9,122
2019-07-26T02:00:00Z,2019-07-26T01:00:00Z,PT60M,3.2,95,0.0,0,0,0,0,0,0,0.9,134
2019-07-26T03:00:00Z,2019-07-26T02:00:00Z,PT60M,3.0,106,0.3,0,0,0,0,0,0,0.9,146
2019-07-26T04:00:00Z,2019-07-26T03:00:00Z,PT60M,2.9,125,24.6,0,0,0,0,0,0,1.0,157
2019-07-26T05:00:00Z,2019-07-26T04:00:00Z,PT60M,3.3,164,2.2,0,0,0,0,0,0,1.1,165
2019-07-26T06:00:00Z,2019-07-26T05:00:00Z,PT60M,3.8,-146,31.3,0,0,0,0,0,0,1.0,163
2019-07-26T07:00:00Z,2019-07-26T06:00:00Z,PT60M,4.1,-117,34.4,0,0,0,0,0,0,1.1,153
2019-07-26T08:00:00Z,2019-07-26T07:00:00Z,PT60M,4.5,-101,30.3,0,0,0,0,0,0,0.9,142
2019-07-26T09:00:00Z,2019-07-26T08:00:00Z,PT60M,4.4,-92,32.1,0,0,0,0,0,0,0.9,129
2019-07-26T10:00:00Z,2019-07-26T09:00:00Z,PT60M,4.2,-83,40.6,0,0,0,0,0,0,0.9,117
2019-07-26T11:00:00Z,2019-07-26T10:00:00Z,PT60M,4.7,-76,33.1,0,0,0,0,0,0,0.9,105
2019-07-26T12:00:00Z,2019-07-26T11:00:00Z,PT60M,4.9,-68,26.4,3,0,0,3,2,3,1.0,93
2019-07-26T13:00:00Z,2019-07-26T12:00:00Z,PT60M,5.5,-59,29.1,58,109,21,79,111,88,0.9,82
2019-07-26T14:00:00Z,2019-07-26T13:00:00Z,PT60M,7.3,-49,33.8,166,51,15,181,191,203,0.8,72
2019-07-26T15:00:00Z,2019-07-26T14:00:00Z,PT60M,9.1,-37,49.4,215,0,0,215,202,215,1.0,63
2019-07-26T16:00:00Z,2019-07-26T15:00:00Z,PT60M,10.6,-22,32.1,290,131,73,364,408,375,1.0,57
2019-07-26T17:00:00Z,2019-07-26T16:00:00Z,PT60M,11.7,-5,3.4,95,798,469,564,853,570,1.1,54
2019-07-26T18:00:00Z,2019-07-26T17:00:00Z,PT60M,12.2,12,0.0,59,889,512,572,885,599,1.4,55
2019-07-26T19:00:00Z,2019-07-26T18:00:00Z,PT60M,12.2,28,0.0,56,861,443,499,792,631,1.3,59
2019-07-26T20:00:00Z,2019-07-26T19:00:00Z,PT60M,11.9,42,0.0,49,803,326,375,630,661,1.2,66
2019-07-26T21:00:00Z,2019-07-26T20:00:00Z,PT60M,11.0,53,0.0,38,681,175,213,410,394,1.1,75
2019-07-26T22:00:00Z,2019-07-26T21:00:00Z,PT60M,9.0,63,0.0,15,302,36,51,130,24,1.1,86
2019-07-26T23:00:00Z,2019-07-26T22:00:00Z,PT60M,7.3,71,0.0,0,0,0,0,0,0,1.4,97
2019-07-27T00:00:00Z,2019-07-26T23:00:00Z,PT60M,7.1,79,0.0,0,0,0,0,0,0,1.5,109
2019-07-27T01:00:00Z,2019-07-27T00:00:00Z,PT60M,7.2,87,0.0,0,0,0,0,0,0,1.5,121
2019-07-27T02:00:00Z,2019-07-27T01:00:00Z,PT60M,7.3,95,0.0,0,0,0,0,0,0,1.9,134
2019-07-27T03:00:00Z,2019-07-27T02:00:00Z,PT60M,7.5,107,0.0,0,0,0,0,0,0,1.9,146
2019-07-27T04:00:00Z,2019-07-27T03:00:00Z,PT60M,7.6,126,0.0,0,0,0,0,0,0,1.8,157
2019-07-27T05:00:00Z,2019-07-27T04:00:00Z,PT60M,7.7,164,0.0,0,0,0,0,0,0,1.7,164
2019-07-27T06:00:00Z,2019-07-27T05:00:00Z,PT60M,8.1,-146,0.0,0,0,0,0,0,0,1.7,163
2019-07-27T07:00:00Z,2019-07-27T06:00:00Z,PT60M,8.8,-117,0.0,0,0,0,0,0,0,1.6,153
2019-07-27T08:00:00Z,2019-07-27T07:00:00Z,PT60M,9.2,-102,0.0,0,0,0,0,0,0,1.4,141
2019-07-27T09:00:00Z,2019-07-27T08:00:00Z,PT60M,9.3,-92,0.6,0,0,0,0,0,0,1.2,129
2019-07-27T10:00:00Z,2019-07-27T09:00:00Z,PT60M,9.2,-84,57.9,0,0,0,0,0,0,1.0,117
2019-07-27T11:00:00Z,2019-07-27T10:00:00Z,PT60M,8.9,-76,57.2,0,0,0,0,0,0,0.9,105
2019-07-27T12:00:00Z,2019-07-27T11:00:00Z,PT60M,8.8,-68,15.3,2,17,1,4,8,2,0.8,93
2019-07-27T13:00:00Z,2019-07-27T12:00:00Z,PT60M,9.5,-59,37.1,53,57,6,59,72,52,0.7,82
2019-07-27T14:00:00Z,2019-07-27T13:00:00Z,PT60M,10.9,-49,51.2,134,0,0,134,126,134,0.4,71
2019-07-27T15:00:00Z,2019-07-27T14:00:00Z,PT60M,12.1,-37,69.0,132,0,0,132,124,132,0.4,63
2019-07-27T16:00:00Z,2019-07-27T15:00:00Z,PT60M,13.0,-22,74.6,135,0,0,135,127,135,0.3,57
2019-07-27T17:00:00Z,2019-07-27T16:00:00Z,PT60M,13.4,-5,77.1,133,0,0,133,125,133,0.4,54
2019-07-27T18:00:00Z,2019-07-27T17:00:00Z,PT60M,13.5,12,69.4,173,0,0,173,163,173,0.4,55
2019-07-27T19:00:00Z,2019-07-27T18:00:00Z,PT60M,13.4,28,44.2,256,39,20,276,279,284,0.6,59
2019-07-27T20:00:00Z,2019-07-27T19:00:00Z,PT60M,12.5,42,63.9,133,0,0,133,125,133,0.2,66
2019-07-27T21:00:00Z,2019-07-27T20:00:00Z,PT60M,11.4,53,27.8,122,106,27,150,181,185,0.2,75
2019-07-27T22:00:00Z,2019-07-27T21:00:00Z,PT60M,9.8,63,15.0,30,94,11,41,66,30,0.0,86
2019-07-27T23:00:00Z,2019-07-27T22:00:00Z,PT60M,8.3,71,18.8,0,0,0,0,0,0,0.4,97
2019-07-28T00:00:00Z,2019-07-27T23:00:00Z,PT60M,7.8,79,33.7,0,0,0,0,0,0,0.3,109
2019-07-28T01:00:00Z,2019-07-28T00:00:00Z,PT60M,7.4,87,23.3,0,0,0,0,0,0,0.4,121
2019-07-28T02:00:00Z,2019-07-28T01:00:00Z,PT60M,7.2,95,28.4,0,0,0,0,0,0,0.7,134
2019-07-28T03:00:00Z,2019-07-28T02:00:00Z,PT60M,7.3,107,23.7,0,0,0,0,0,0,1.0,146
2019-07-28T04:00:00Z,2019-07-28T03:00:00Z,PT60M,7.5,126,30.0,0,0,0,0,0,0,1.2,157
2019-07-28T05:00:00Z,2019-07-28T04:00:00Z,PT60M,7.0,164,32.5,0,0,0,0,0,0,1.2,164
2019-07-28T06:00:00Z,2019-07-28T05:00:00Z,PT60M,6.3,-147,33.1,0,0,0,0,0,0,1.0,162
2019-07-28T07:00:00Z,2019-07-28T06:00:00Z,PT60M,5.8,-117,9.4,0,0,0,0,0,0,0.8,153
2019-07-28T08:00:00Z,2019-07-28T07:00:00Z,PT60M,5.9,-102,8.4,0,0,0,0,0,0,1.1,141
2019-07-28T09:00:00Z,2019-07-28T08:00:00Z,PT60M,5.9,-92,0.0,0,0,0,0,0,0,1.3,129
2019-07-28T10:00:00Z,2019-07-28T09:00:00Z,PT60M,5.7,-84,0.0,0,0,0,0,0,0,1.1,117
2019-07-28T11:00:00Z,2019-07-28T10:00:00Z,PT60M,5.7,-76,4.0,0,0,0,0,0,0,1.1,104
2019-07-28T12:00:00Z,2019-07-28T11:00:00Z,PT60M,5.7,-68,18.9,3,4,0,3,4,3,1.1,93
2019-07-28T13:00:00Z,2019-07-28T12:00:00Z,PT60M,6.7,-60,3.8,35,428,68,103,220,108,1.2,81
2019-07-28T14:00:00Z,2019-07-28T13:00:00Z,PT60M,8.6,-49,2.9,62,638,203,265,458,521,1.3,71
2019-07-28T15:00:00Z,2019-07-28T14:00:00Z,PT60M,10.1,-37,13.9,159,453,201,360,516,507,1.5,63
2019-07-28T16:00:00Z,2019-07-28T15:00:00Z,PT60M,11.3,-22,52.3,229,38,20,248,251,256,1.4,57
2019-07-28T17:00:00Z,2019-07-28T16:00:00Z,PT60M,11.9,-5,74.7,145,0,0,145,136,145,1.2,54
2019-07-28T18:00:00Z,2019-07-28T17:00:00Z,PT60M,11.9,12,62.4,205,7,4,209,200,209,0.4,54
2019-07-28T19:00:00Z,2019-07-28T18:00:00Z,PT60M,11.7,28,68.0,157,1,1,157,149,158,0.8,59
2019-07-28T20:00:00Z,2019-07-28T19:00:00Z,PT60M,11.6,42,41.1,205,23,10,215,212,224,1.0,66
2019-07-28T21:00:00Z,2019-07-28T20:00:00Z,PT60M,11.0,53,49.4,100,12,2,102,100,102,1.2,75
2019-07-28T22:00:00Z,2019-07-28T21:00:00Z,PT60M,9.6,63,33.4,33,30,5,37,45,36,1.2,86
2019-07-28T23:00:00Z,2019-07-28T22:00:00Z,PT60M,8.7,71,47.6,0,0,0,0,0,0,1.3,97
2019-07-29T00:00:00Z,2019-07-28T23:00:00Z,PT60M,8.2,79,57.0,0,0,0,0,0,0,1.0,109
2019-07-29T01:00:00Z,2019-07-29T00:00:00Z,PT60M,7.8,87,30.1,0,0,0,0,0,0,1.2,121
2019-07-29T02:00:00Z,2019-07-29T01:00:00Z,PT60M,7.4,96,30.8,0,0,0,0,0,0,1.6,134
2019-07-29T03:00:00Z,2019-07-29T02:00:00Z,PT60M,7.3,107,31.2,0,0,0,0,0,0,2.1,146
2019-07-29T04:00:00Z,2019-07-29T03:00:00Z,PT60M,7.2,126,42.7,0,0,0,0,0,0,1.8,157
2019-07-29T05:00:00Z,2019-07-29T04:00:00Z,PT60M,7.3,164,42.5,0,0,0,0,0,0,1.5,164
2019-07-29T06:00:00Z,2019-07-29T05:00:00Z,PT60M,7.2,-147,43.6,0,0,0,0,0,0,1.6,162
2019-07-29T07:00:00Z,2019-07-29T06:00:00Z,PT60M,6.7,-118,30.1,0,0,0,0,0,0,0.6,153
