PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiTracking,WindSpeed10m,Zenith
2019-05-03T10:00:00Z,2019-05-03T09:00:00Z,PT60M,7.2,-86,32.7,0,0,0,0,0,1.4,113
2019-05-03T11:00:00Z,2019-05-03T10:00:00Z,PT60M,7.6,-78,36.3,0,0,0,0,0,1.6,100
2019-05-03T12:00:00Z,2019-05-03T11:00:00Z,PT60M,8.0,-70,5.3,16,103,10,26,18,1.8,88
2019-05-03T13:00:00Z,2019-05-03T12:00:00Z,PT60M,8.9,-61,30.1,100,135,29,129,170,1.8,76
2019-05-03T14:00:00Z,2019-05-03T13:00:00Z,PT60M,10.3,-51,25.8,166,275,117,283,415,1.7,66
2019-05-03T15:00:00Z,2019-05-03T14:00:00Z,PT60M,11.7,-38,8.1,128,656,360,488,638,1.9,57
2019-05-03T16:00:00Z,2019-05-03T15:00:00Z,PT60M,13.0,-22,5.5,129,743,469,597,653,2.0,51
2019-05-03T17:00:00Z,2019-05-03T16:00:00Z,PT60M,14.0,-3,7.7,165,689,458,623,627,2.1,48
2019-05-03T18:00:00Z,2019-05-03T17:00:00Z,PT60M,15.0,16,11.4,205,577,374,578,604,2.4,50
2019-05-03T19:00:00Z,2019-05-03T18:00:00Z,PT60M,15.0,33,12.3,190,533,308,498,598,2.4,55
2019-05-03T20:00:00Z,2019-05-03T19:00:00Z,PT60M,14.0,47,15.0,172,419,189,360,545,2.1,63
2019-05-03T21:00:00Z,2019-05-03T20:00:00Z,PT60M,13.0,58,8.6,84,482,142,226,459,1.9,73
2019-05-03T22:00:00Z,2019-05-03T21:00:00Z,PT60M,12.5,68,17.6,34,173,24,59,65,1.6,84
2019-05-03T23:00:00Z,2019-05-03T22:00:00Z,PT60M,12.3,76,25.6,0,0,0,0,0,1.4,96
2019-05-04T00:00:00Z,2019-05-03T23:00:00Z,PT60M,12.2,83,25.7,0,0,0,0,0,1.3,109
2019-05-04T01:00:00Z,2019-05-04T00:00:00Z,PT60M,11.4,91,28.2,0,0,0,0,0,1.2,121
2019-05-04T02:00:00Z,2019-05-04T01:00:00Z,PT60M,10.0,100,28.8,0,0,0,0,0,1.3,134
2019-05-04T03:00:00Z,2019-05-04T02:00:00Z,PT60M,8.6,113,29.4,0,0,0,0,0,1.7,146
2019-05-04T04:00:00Z,2019-05-04T03:00:00Z,PT60M,8.0,134,30.1,0,0,0,0,0,2.0,156
2019-05-04T05:00:00Z,2019-05-04T04:00:00Z,PT60M,8.1,173,31.9,0,0,0,0,0,2.0,162
2019-05-04T06:00:00Z,2019-05-04T05:00:00Z,PT60M,8.2,-144,31.9,0,0,0,0,0,2.1,159
2019-05-04T07:00:00Z,2019-05-04T06:00:00Z,PT60M,8.3,-118,36.6,0,0,0,0,0,2.1,149
2019-05-04T08:00:00Z,2019-05-04T07:00:00Z,PT60M,8.3,-104,40.6,0,0,0,0,0,2.0,138
2019-05-04T09:00:00Z,2019-05-04T08:00:00Z,PT60M,8.4,-94,37.0,0,0,0,0,0,1.9,125
2019-05-04T10:00:00Z,2019-05-04T09:00:00Z,PT60M,8.3,-86,28.6,0,0,0,0,0,1.8,113
2019-05-04T11:00:00Z,2019-05-04T10:00:00Z,PT60M,8.1,-78,32.7,0,0,0,0,0,1.6,100
2019-05-04T12:00:00Z,2019-05-04T11:00:00Z,PT60M,8.0,-70,9.9,17,75,8,25,19,1.4,88
2019-05-04T13:00:00Z,2019-05-04T12:00:00Z,PT60M,8.4,-61,1.9,38,614,148,186,384,1.4,77
2019-05-04T14:00:00Z,2019-05-04T13:00:00Z,PT60M,9.5,-51,5.1,78,672,277,355,656,1.4,66
2019-05-04T15:00:00Z,2019-05-04T14:00:00Z,PT60M,10.5,-38,3.0,89,784,420,509,693,1.5,57
2019-05-04T16:00:00Z,2019-05-04T15:00:00Z,PT60M,11.4,-21,3.9,110,789,494,604,662,1.6,51
2019-05-04T17:00:00Z,2019-05-04T16:00:00Z,PT60M,12.2,-3,4.7,128,771,510,638,642,1.9,49
2019-05-04T18:00:00Z,2019-05-04T17:00:00Z,PT60M,13.0,16,9.1,181,631,405,586,616,2.3,50
2019-05-04T19:00:00Z,2019-05-04T18:00:00Z,PT60M,13.0,33,10.7,178,562,320,498,607,2.4,55
2019-05-04T20:00:00Z,2019-05-04T19:00:00Z,PT60M,12.5,47,12.5,152,471,213,366,565,2.1,63
2019-05-04T21:00:00Z,2019-05-04T20:00:00Z,PT60M,11.9,58,17.0,115,286,84,199,345,1.8,73
2019-05-04T22:00:00Z,2019-05-04T21:00:00Z,PT60M,11.5,67,16.6,38,106,15,53,56,1.2,85
2019-05-04T23:00:00Z,2019-05-04T22:00:00Z,PT60M,11.2,75,24.7,0,0,0,0,0,0.2,97
2019-05-05T00:00:00Z,2019-05-04T23:00:00Z,PT60M,11.0,83,23.4,0,0,0,0,0,0.9,109
2019-05-05T01:00:00Z,2019-05-05T00:00:00Z,PT60M,10.5,91,29.2,0,0,0,0,0,1.4,122
2019-05-05T02:00:00Z,2019-05-05T01:00:00Z,PT60M,9.7,100,32.0,0,0,0,0,0,1.3,134
2019-05-05T03:00:00Z,2019-05-05T02:00:00Z,PT60M,8.9,113,35.8,0,0,0,0,0,1.2,146
2019-05-05T04:00:00Z,2019-05-05T03:00:00Z,PT60M,8.5,134,35.7,0,0,0,0,0,1.2,157
2019-05-05T05:00:00Z,2019-05-05T04:00:00Z,PT60M,8.3,173,35.7,0,0,0,0,0,1.2,162
2019-05-05T06:00:00Z,2019-05-05T05:00:00Z,PT60M,8.1,-144,29.0,0,0,0,0,0,1.2,159
2019-05-05T07:00:00Z,2019-05-05T06:00:00Z,PT60M,7.9,-118,26.0,0,0,0,0,0,1.2,150
2019-05-05T08:00:00Z,2019-05-05T07:00:00Z,PT60M,7.8,-103,30.3,0,0,0,0,0,1.3,138
2019-05-05T09:00:00Z,2019-05-05T08:00:00Z,PT60M,7.6,-93,30.9,0,0,0,0,0,1.3,125
2019-05-05T10:00:00Z,2019-05-05T09:00:00Z,PT60M,7.6,-85,32.6,0,0,0,0,0,1.4,113
2019-05-05T11:00:00Z,2019-05-05T10:00:00Z,PT60M,7.7,-78,41.6,0,0,0,0,0,1.5,100
2019-05-05T12:00:00Z,2019-05-05T11:00:00Z,PT60M,7.7,-70,23.2,19,10,1,20,18,1.7,88
2019-05-05T13:00:00Z,2019-05-05T12:00:00Z,PT60M,8.6,-61,20.6,91,244,60,150,244,1.5,77
2019-05-05T14:00:00Z,2019-05-05T13:00:00Z,PT60M,10.3,-50,6.6,82,648,268,350,638,1.0,66
2019-05-05T15:00:00Z,2019-05-05T14:00:00Z,PT60M,11.9,-37,2.5,79,811,433,512,700,0.6,58
2019-05-05T16:00:00Z,2019-05-05T15:00:00Z,PT60M,13.0,-21,11.6,184,601,370,553,606,0.2,52
2019-05-05T17:00:00Z,2019-05-05T16:00:00Z,PT60M,13.6,-3,14.1,238,511,336,575,578,0.5,49
2019-05-05T18:00:00Z,2019-05-05T17:00:00Z,PT60M,14.1,16,5.7,138,737,469,607,641,1.1,50
2019-05-05T19:00:00Z,2019-05-05T18:00:00Z,PT60M,14.2,33,4.6,114,736,417,531,664,1.3,56
2019-05-05T20:00:00Z,2019-05-05T19:00:00Z,PT60M,13.9,47,13.9,147,465,214,361,544,1.2,64
2019-05-05T21:00:00Z,2019-05-05T20:00:00Z,PT60M,13.5,58,8.9,89,456,123,212,402,1.2,74
2019-05-05T22:00:00Z,2019-05-05T21:00:00Z,PT60M,13.0,67,17.6,31,158,23,54,60,0.7,85
2019-05-05T23:00:00Z,2019-05-05T22:00:00Z,PT60M,12.5,75,19.9,0,0,0,0,0,0.4,97
2019-05-06T00:00:00Z,2019-05-05T23:00:00Z,PT60M,12.0,83,20.9,0,0,0,0,0,1.3,109
2019-05-06T01:00:00Z,2019-05-06T00:00:00Z,PT60M,10.9,91,19.1,0,0,0,0,0,1.8,122
2019-05-06T02:00:00Z,2019-05-06T01:00:00Z,PT60M,9.2,100,28.2,0,0,0,0,0,1.8,134
2019-05-06T03:00:00Z,2019-05-06T02:00:00Z,PT60M,7.6,112,31.0,0,0,0,0,0,1.9,146
2019-05-06T04:00:00Z,2019-05-06T03:00:00Z,PT60M,6.2,134,30.0,0,0,0,0,0,2.0,157
2019-05-06T05:00:00Z,2019-05-06T04:00:00Z,PT60M,5.2,173,24.7,0,0,0,0,0,1.9,163
2019-05-06T06:00:00Z,2019-05-06T05:00:00Z,PT60M,4.2,-143,30.9,0,0,0,0,0,1.9,159
2019-05-06T07:00:00Z,2019-05-06T06:00:00Z,PT60M,3.8,-117,28.8,0,0,0,0,0,1.8,150
2019-05-06T08:00:00Z,2019-05-06T07:00:00Z,PT60M,4.1,-103,35.9,0,0,0,0,0,1.7,138
2019-05-06T09:00:00Z,2019-05-06T08:00:00Z,PT60M,4.4,-93,31.1,0,0,0,0,0,1.6,126
2019-05-06T10:00:00Z,2019-05-06T09:00:00Z,PT60M,5.0,-85,31.4,0,0,0,0,0,1.6,113
2019-05-06T11:00:00Z,2019-05-06T10:00:00Z,PT60M,5.9,-77,25.9,0,0,0,0,0,1.6,101
2019-05-06T12:00:00Z,2019-05-06T11:00:00Z,PT60M,6.8,-70,1.3,12,134,13,25,12,1.6,88
2019-05-06T13:00:00Z,2019-05-06T12:00:00Z,PT60M,8.7,-61,48.0,89,11,1,90,89,1.5,77
2019-05-06T14:00:00Z,2019-05-06T13:00:00Z,PT60M,11.5,-50,45.4,195,1,1,196,197,1.1,67
2019-05-06T15:00:00Z,2019-05-06T14:00:00Z,PT60M,14.4,-37,57.8,214,0,0,214,214,0.8,58
2019-05-06T16:00:00Z,2019-05-06T15:00:00Z,PT60M,15.9,-21,36.5,306,134,85,391,398,0.6,52
2019-05-06T17:00:00Z,2019-05-06T16:00:00Z,PT60M,16.0,-3,12.1,214,548,359,573,576,0.9,49
2019-05-06T18:00:00Z,2019-05-06T17:00:00Z,PT60M,16.1,16,47.6,317,18,12,329,329,1.5,51
2019-05-06T19:00:00Z,2019-05-06T18:00:00Z,PT60M,15.8,33,41.2,293,46,26,319,329,1.7,56
2019-05-06T20:00:00Z,2019-05-06T19:00:00Z,PT60M,15.3,46,32.0,228,100,42,270,322,1.6,64
2019-05-06T21:00:00Z,2019-05-06T20:00:00Z,PT60M,14.7,58,22.3,126,176,52,178,269,1.5,74
2019-05-06T22:00:00Z,2019-05-06T21:00:00Z,PT60M,14.2,67,33.4,36,47,6,42,41,1.0,85
2019-05-06T23:00:00Z,2019-05-06T22:00:00Z,PT60M,13.7,75,45.1,0,0,0,0,0,0.2,97
2019-05-07T00:00:00Z,2019-05-06T23:00:00Z,PT60M,13.2,83,42.7,0,0,0,0,0,0.6,109
2019-05-07T01:00:00Z,2019-05-07T00:00:00Z,PT60M,12.5,90,13.6,0,0,0,0,0,1.1,122
2019-05-07T02:00:00Z,2019-05-07T01:00:00Z,PT60M,11.6,99,3.6,0,0,0,0,0,1.2,134
2019-05-07T03:00:00Z,2019-05-07T02:00:00Z,PT60M,10.7,112,0.9,0,0,0,0,0,1.4,147
2019-05-07T04:00:00Z,2019-05-07T03:00:00Z,PT60M,10.4,133,0.0,0,0,0,0,0,1.4,157
2019-05-07T05:00:00Z,2019-05-07T04:00:00Z,PT60M,10.6,173,0.0,0,0,0,0,0,1.2,163
2019-05-07T06:00:00Z,2019-05-07T05:00:00Z,PT60M,10.8,-143,0.0,0,0,0,0,0,1.1,160
2019-05-07T07:00:00Z,2019-05-07T06:00:00Z,PT60M,10.7,-117,0.0,0,0,0,0,0,1.0,150
2019-05-07T08:00:00Z,2019-05-07T07:00:00Z,PT60M,10.2,-103,0.0,0,0,0,0,0,1.0,138
2019-05-07T09:00:00Z,2019-05-07T08:00:00Z,PT60M,9.8,-93,0.0,0,0,0,0,0,0.9,126
2019-05-07T10:00:00Z,2019-05-07T09:00:00Z,PT60M,9.2,-85,0.0,0,0,0,0,0,1.0,113
2019-05-07T11:00:00Z,2019-05-07T10:00:00Z,PT60M,8.5,-77,1.5,0,0,0,0,0,1.1,101
2019-05-07T12:00:00Z,2019-05-07T11:00:00Z,PT60M,7.8,-69,1.1,11,125,12,24,11,1.3,89
2019-05-07T13:00:00Z,2019-05-07T12:00:00Z,PT60M,8.3,-60,15.7,85,269,60,145,225,1.1,77
2019-05-07T14:00:00Z,2019-05-07T13:00:00Z,PT60M,9.8,-50,11.0,121,479,194,315,544,0.5,67
2019-05-07T15:00:00Z,2019-05-07T14:00:00Z,PT60M,11.4,-37,1.3,73,800,423,496,678,0.6,58
2019-05-07T16:00:00Z,2019-05-07T15:00:00Z,PT60M,12.3,-21,0.0,66,873,536,603,665,1.0,52
2019-05-07T17:00:00Z,2019-05-07T16:00:00Z,PT60M,12.8,-3,1.4,88,843,548,636,641,1.2,49
2019-05-07T18:00:00Z,2019-05-07T17:00:00Z,PT60M,13.2,16,0.6,76,861,543,619,655,1.5,51
2019-05-07T19:00:00Z,2019-05-07T18:00:00Z,PT60M,13.4,32,0.0,63,852,475,538,685,1.6,56
2019-05-07T20:00:00Z,2019-05-07T19:00:00Z,PT60M,13.2,46,0.0,55,789,345,401,700,1.5,64
2019-05-07T21:00:00Z,2019-05-07T20:00:00Z,PT60M,13.1,57,0.0,43,662,185,228,490,1.5,74
2019-05-07T22:00:00Z,2019-05-07T21:00:00Z,PT60M,12.5,67,1.6,21,269,35,56,52,1.0,85
2019-05-07T23:00:00Z,2019-05-07T22:00:00Z,PT60M,11.7,75,0.0,0,0,0,0,0,0.4,97
2019-05-08T00:00:00Z,2019-05-07T23:00:00Z,PT60M,10.8,82,0.0,0,0,0,0,0,1.2,109
2019-05-08T01:00:00Z,2019-05-08T00:00:00Z,PT60M,9.4,90,0.0,0,0,0,0,0,1.7,122
2019-05-08T02:00:00Z,2019-05-08T01:00:00Z,PT60M,7.6,99,0.0,0,0,0,0,0,1.6,135
2019-05-08T03:00:00Z,2019-05-08T02:00:00Z,PT60M,5.8,112,0.0,0,0,0,0,0,1.6,147
2019-05-08T04:00:00Z,2019-05-08T03:00:00Z,PT60M,4.7,133,16.3,0,0,0,0,0,1.7,157
2019-05-08T05:00:00Z,2019-05-08T04:00:00Z,PT60M,4.1,173,21.2,0,0,0,0,0,1.6,163
2019-05-08T06:00:00Z,2019-05-08T05:00:00Z,PT60M,3.6,-142,30.8,0,0,0,0,0,1.6,160
2019-05-08T07:00:00Z,2019-05-08T06:00:00Z,PT60M,3.2,-116,31.1,0,0,0,0,0,1.6,150
2019-05-08T08:00:00Z,2019-05-08T07:00:00Z,PT60M,2.9,-102,31.1,0,0,0,0,0,1.6,138
2019-05-08T09:00:00Z,2019-05-08T08:00:00Z,PT60M,2.6,-93,31.1,0,0,0,0,0,1.6,126
2019-05-08T10:00:00Z,2019-05-08T09:00:00Z,PT60M,2.6,-84,29.0,0,0,0,0,0,1.6,113
2019-05-08T11:00:00Z,2019-05-08T10:00:00Z,PT60M,2.9,-77,29.5,0,0,0,0,0,1.6,101
2019-05-08T12:00:00Z,2019-05-08T11:00:00Z,PT60M,3.1,-69,22.8,14,65,7,21,14,1.6,89
2019-05-08T13:00:00Z,2019-05-08T12:00:00Z,PT60M,4.8,-60,23.3,103,141,27,129,155,1.3,77
2019-05-08T14:00:00Z,2019-05-08T13:00:00Z,PT60M,7.8,-50,30.8,196,119,51,247,304,0.8,67
2019-05-08T15:00:00Z,2019-05-08T14:00:00Z,PT60M,10.9,-37,29.6,280,140,75,355,390,0.6,58
2019-05-08T16:00:00Z,2019-05-08T15:00:00Z,PT60M,12.5,-21,26.4,324,196,120,444,461,0.9,52
2019-05-08T17:00:00Z,2019-05-08T16:00:00Z,PT60M,12.8,-3,16.9,275,401,259,534,537,1.4,50
2019-05-08T18:00:00Z,2019-05-08T17:00:00Z,PT60M,13.1,16,16.2,265,404,253,518,539,1.9,51
2019-05-08T19:00:00Z,2019-05-08T18:00:00Z,PT60M,13.0,32,19.0,257,311,173,430,494,2.1,56
2019-05-08T20:00:00Z,2019-05-08T19:00:00Z,PT60M,12.4,46,17.7,196,288,124,320,455,1.9,64
2019-05-08T21:00:00Z,2019-05-08T20:00:00Z,PT60M,11.9,57,26.5,120,142,44,164,244,1.7,74
2019-05-08T22:00:00Z,2019-05-08T21:00:00Z,PT60M,10.9,66,26.8,31,2,0,32,31,1.2,85
2019-05-08T23:00:00Z,2019-05-08T22:00:00Z,PT60M,9.6,75,25.9,0,0,0,0,0,0.4,97
2019-05-09T00:00:00Z,2019-05-08T23:00:00Z,PT60M,8.3,82,25.3,0,0,0,0,0,0.5,110
2019-05-09T01:00:00Z,2019-05-09T00:00:00Z,PT60M,7.3,90,30.6,0,0,0,0,0,0.8,122
2019-05-09T02:00:00Z,2019-05-09T01:00:00Z,PT60M,6.6,99,29.2,0,0,0,0,0,0.8,135
2019-05-09T03:00:00Z,2019-05-09T02:00:00Z,PT60M,5.9,111,29.2,0,0,0,0,0,0.8,147
2019-05-09T04:00:00Z,2019-05-09T03:00:00Z,PT60M,5.4,132,1.1,0,0,0,0,0,0.9,158
2019-05-09T05:00:00Z,2019-05-09T04:00:00Z,PT60M,5.1,173,0.0,0,0,0,0,0,0.9,164
2019-05-09T06:00:00Z,2019-05-09T05:00:00Z,PT60M,4.7,-142,0.0,0,0,0,0,0,0.9,160
2019-05-09T07:00:00Z,2019-05-09T06:00:00Z,PT60M,4.5,-116,0.0,0,0,0,0,0,0.9,150
2019-05-09T08:00:00Z,2019-05-09T07:00:00Z,PT60M,4.6,-102,0.0,0,0,0,0,0,0.8,138
2019-05-09T09:00:00Z,2019-05-09T08:00:00Z,PT60M,4.6,-92,0.0,0,0,0,0,0,0.7,126
2019-05-09T10:00:00Z,2019-05-09T09:00:00Z,PT60M,4.7,-84,0.0,0,0,0,0,0,0.8,113
2019-05-09T11:00:00Z,2019-05-09T10:00:00Z,PT60M,4.8,-77,0.0,0,0,0,0,0,0.9,101
2019-05-09T12:00:00Z,2019-05-09T11:00:00Z,PT60M,5.0,-69,0.9,12,69,7,19,11,1.1,89
2019-05-09T13:00:00Z,2019-05-09T12:00:00Z,PT60M,5.4,-60,19.5,103,115,22,125,146,1.1,78
2019-05-09T14:00:00Z,2019-05-09T13:00:00Z,PT60M,6.0,-49,36.5,215,2,1,215,216,1.4,67
2019-05-09T15:00:00Z,2019-05-09T14:00:00Z,PT60M,6.7,-37,21.0,231,301,163,394,462,1.9,59
2019-05-09T16:00:00Z,2019-05-09T15:00:00Z,PT60M,7.1,-21,3.5,113,765,467,579,634,2.2,53
2019-05-09T17:00:00Z,2019-05-09T16:00:00Z,PT60M,7.3,-3,0.0,73,883,568,641,646,2.5,50
2019-05-09T18:00:00Z,2019-05-09T17:00:00Z,PT60M,7.6,16,0.9,85,846,527,612,648,2.8,51
2019-05-09T19:00:00Z,2019-05-09T18:00:00Z,PT60M,7.4,32,0.0,63,853,470,533,681,2.8,57
2019-05-09T20:00:00Z,2019-05-09T19:00:00Z,PT60M,6.9,46,0.0,54,792,341,395,697,2.2,65
2019-05-09T21:00:00Z,2019-05-09T20:00:00Z,PT60M,6.3,57,0.0,41,665,181,222,469,1.7,74
2019-05-09T22:00:00Z,2019-05-09T21:00:00Z,PT60M,6.0,66,0.5,18,281,35,53,42,1.1,86
2019-05-09T23:00:00Z,2019-05-09T22:00:00Z,PT60M,6.0,74,0.0,0,0,0,0,0,0.5,97
2019-05-10T00:00:00Z,2019-05-09T23:00:00Z,PT60M,6.0,82,0.0,0,0,0,0,0,0.7,110
2019-05-10T01:00:00Z,2019-05-10T00:00:00Z,PT60M,5.3,90,0.0,0,0,0,0,0,1.1,122
2019-05-10T02:00:00Z,2019-05-10T01:00:00Z,PT60M,4.0,98,0.0,0,0,0,0,0,1.2,135
2019-05-10T03:00:00Z,2019-05-10T02:00:00Z,PT60M,2.7,111,0.0,0,0,0,0,0,1.4,147
2019-05-10T04:00:00Z,2019-05-10T03:00:00Z,PT60M,1.9,132,0.0,0,0,0,0,0,1.4,158
2019-05-10T05:00:00Z,2019-05-10T04:00:00Z,PT60M,1.5,173,0.0,0,0,0,0,0,1.4,164
2019-05-10T06:00:00Z,2019-05-10T05:00:00Z,PT60M,1.2,-141,0.0,0,0,0,0,0,1.4,160
2019-05-10T07:00:00Z,2019-05-10T06:00:00Z,PT60M,1.1,-115,0.0,0,0,0,0,0,1.3,150
2019-05-10T08:00:00Z,2019-05-10T07:00:00Z,PT60M,1.2,-101,0.0,0,0,0,0,0,1.3,139
2019-05-10T09:00:00Z,2019-05-10T08:00:00Z,PT60M,1.2,-92,0.3,0,0,0,0,0,1.2,126
2019-05-10T10:00:00Z,2019-05-10T09:00:00Z,PT60M,1.2,-84,29.7,0,0,0,0,0,1.3,113
2019-05-10T11:00:00Z,2019-05-10T10:00:00Z,PT60M,1.0,-76,30.9,0,0,0,0,0,1.6,101
2019-05-10T12:00:00Z,2019-05-10T11:00:00Z,PT60M,0.9,-69,17.3,11,95,10,20,10,1.8,89
2019-05-10T13:00:00Z,2019-05-10T12:00:00Z,PT60M,2.1,-60,0.0,31,639,140,170,313,1.6,78
2019-05-10T14:00:00Z,2019-05-10T13:00:00Z,PT60M,4.7,-49,0.0,42,797,307,349,693,1.0,67
2019-05-10T15:00:00Z,2019-05-10T14:00:00Z,PT60M,7.3,-36,0.0,49,872,452,500,696,0.4,59
2019-05-10T16:00:00Z,2019-05-10T15:00:00Z,PT60M,8.8,-21,0.0,54,907,548,602,665,0.3,53
2019-05-10T17:00:00Z,2019-05-10T16:00:00Z,PT60M,9.3,-3,0.0,57,917,586,643,648,1.0,50
2019-05-10T18:00:00Z,2019-05-10T17:00:00Z,PT60M,9.7,16,0.0,57,907,562,620,657,1.6,52
2019-05-10T19:00:00Z,2019-05-10T18:00:00Z,PT60M,9.6,32,0.0,55,875,479,534,685,1.9,57
2019-05-10T20:00:00Z,2019-05-10T19:00:00Z,PT60M,9.0,46,0.0,50,810,346,396,703,1.8,65
2019-05-10T21:00:00Z,2019-05-10T20:00:00Z,PT60M,8.3,57,0.0,39,681,183,222,464,1.7,75
2019-05-10T22:00:00Z,2019-05-10T21:00:00Z,PT60M,7.7,66,0.0,16,301,37,53,38,1.3,86
2019-05-10T23:00:00Z,2019-05-10T22:00:00Z,PT60M,7.1,74,0.0,0,0,0,0,0,0.7,98
2019-05-11T00:00:00Z,2019-05-10T23:00:00Z,PT60M,6.6,82,0.0,0,0,0,0,0,1.0,110
2019-05-11T01:00:00Z,2019-05-11T00:00:00Z,PT60M,5.5,89,0.0,0,0,0,0,0,1.4,122
2019-05-11T02:00:00Z,2019-05-11T01:00:00Z,PT60M,4.0,98,0.0,0,0,0,0,0,1.5,135
2019-05-11T03:00:00Z,2019-05-11T02:00:00Z,PT60M,2.5,110,0.0,0,0,0,0,0,1.6,147
2019-05-11T04:00:00Z,2019-05-11T03:00:00Z,PT60M,1.4,131,0.0,0,0,0,0,0,1.7,158
2019-05-11T05:00:00Z,2019-05-11T04:00:00Z,PT60M,0.8,173,0.0,0,0,0,0,0,1.6,164
2019-05-11T06:00:00Z,2019-05-11T05:00:00Z,PT60M,0.1,-141,0.0,0,0,0,0,0,1.6,161
2019-05-11T07:00:00Z,2019-05-11T06:00:00Z,PT60M,-0.3,-115,0.0,0,0,0,0,0,1.5,151
2019-05-11T08:00:00Z,2019-05-11T07:00:00Z,PT60M,-0.7,-101,0.0,0,0,0,0,0,1.5,139
2019-05-11T09:00:00Z,2019-05-11T08:00:00Z,PT60M,-1.0,-92,0.0,0,0,0,0,0,1.5,126
2019-05-11T10:00:00Z,2019-05-11T09:00:00Z,PT60M,-1.5,-84,0.0,0,0,0,0,0,1.6,114
2019-05-11T11:00:00Z,2019-05-11T10:00:00Z,PT60M,-2.0,-76,0.0,0,0,0,0,0,1.6,101
2019-05-11T12:00:00Z,2019-05-11T11:00:00Z,PT60M,-2.6,-68,0.5,8,149,14,22,6,1.6,89
2019-05-11T13:00:00Z,2019-05-11T12:00:00Z,PT60M,-0.9,-60,0.9,32,643,140,172,310,1.6,78
2019-05-11T14:00:00Z,2019-05-11T13:00:00Z,PT60M,2.9,-49,0.0,42,814,311,353,704,1.5,68
2019-05-11T15:00:00Z,2019-05-11T14:00:00Z,PT60M,6.7,-36,0.0,50,885,455,505,704,1.4,59
2019-05-11T16:00:00Z,2019-05-11T15:00:00Z,PT60M,9.0,-21,0.0,56,914,549,605,670,1.0,53
2019-05-11T17:00:00Z,2019-05-11T16:00:00Z,PT60M,9.9,-3,0.5,67,903,574,641,646,0.3,51
2019-05-11T18:00:00Z,2019-05-11T17:00:00Z,PT60M,10.7,16,0.1,64,899,554,618,656,0.6,52
2019-05-11T19:00:00Z,2019-05-11T18:00:00Z,PT60M,11.0,32,0.0,62,863,469,531,682,1.0,57
2019-05-11T20:00:00Z,2019-05-11T19:00:00Z,PT60M,10.8,46,0.0,56,791,335,391,695,1.0,65
2019-05-11T21:00:00Z,2019-05-11T20:00:00Z,PT60M,10.6,57,0.0,43,654,174,217,445,1.1,75
2019-05-11T22:00:00Z,2019-05-11T21:00:00Z,PT60M,10.1,66,0.6,18,259,31,49,35,0.9,86
2019-05-11T23:00:00Z,2019-05-11T22:00:00Z,PT60M,9.3,74,0.0,0,0,0,0,0,0.9,98
2019-05-12T00:00:00Z,2019-05-11T23:00:00Z,PT60M,8.5,81,0.0,0,0,0,0,0,1.4,110
2019-05-12T01:00:00Z,2019-05-12T00:00:00Z,PT60M,7.1,89,0.0,0,0,0,0,0,1.7,123
2019-05-12T02:00:00Z,2019-05-12T01:00:00Z,PT60M,5.0,98,0.0,0,0,0,0,0,1.9,135
2019-05-12T03:00:00Z,2019-05-12T02:00:00Z,PT60M,2.9,110,0.0,0,0,0,0,0,2.1,147
2019-05-12T04:00:00Z,2019-05-12T03:00:00Z,PT60M,1.4,131,0.0,0,0,0,0,0,2.2,158
2019-05-12T05:00:00Z,2019-05-12T04:00:00Z,PT60M,0.7,173,0.0,0,0,0,0,0,2.2,164
2019-05-12T06:00:00Z,2019-05-12T05:00:00Z,PT60M,0.0,-140,0.0,0,0,0,0,0,2.2,161
2019-05-12T07:00:00Z,2019-05-12T06:00:00Z,PT60M,-0.4,-115,0.0,0,0,0,0,0,2.2,151
2019-05-12T08:00:00Z,2019-05-12T07:00:00Z,PT60M,-0.6,-101,0.0,0,0,0,0,0,2.1,139
2019-05-12T09:00:00Z,2019-05-12T08:00:00Z,PT60M,-0.8,-91,0.0,0,0,0,0,0,2.1,126
2019-05-12T10:00:00Z,2019-05-12T09:00:00Z,PT60M,-0.8,-83,0.0,0,0,0,0,0,2.2,114
2019-05-12T11:00:00Z,2019-05-12T10:00:00Z,PT60M,-0.7,-76,0.0,0,0,0,0,0,2.3,101
2019-05-12T12:00:00Z,2019-05-12T11:00:00Z,PT60M,-0.5,-68,0.3,7,132,13,20,6,2.4,89
2019-05-12T13:00:00Z,2019-05-12T12:00:00Z,PT60M,1.5,-59,1.1,34,602,131,164,288,2.2,78
2019-05-12T14:00:00Z,2019-05-12T13:00:00Z,PT60M,5.5,-49,0.0,45,784,297,342,681,1.7,68
2019-05-12T15:00:00Z,2019-05-12T14:00:00Z,PT60M,9.5,-36,0.0,53,859,439,492,686,1.2,59
2019-05-12T16:00:00Z,2019-05-12T15:00:00Z,PT60M,12.0,-20,0.0,58,894,534,592,656,0.9,53
2019-05-12T17:00:00Z,2019-05-12T16:00:00Z,PT60M,12.9,-3,0.6,70,883,558,629,634,1.0,51
2019-05-12T18:00:00Z,2019-05-12T17:00:00Z,PT60M,13.8,15,0.0,62,893,547,609,647,1.5,52
2019-05-12T19:00:00Z,2019-05-12T18:00:00Z,PT60M,14.1,32,0.0,59,860,465,524,674,1.6,57
