PeriodEnd,PeriodStart,Period,AirTemp,Azimuth,CloudOpacity,Dhi,Dni,Ebh,Ghi,GtiFixedTilt,GtiTracking,WindSpeed10m,Zenith
2019-12-12T00:00:00Z,2019-12-11T23:00:00Z,PT60M,21.8,116,0.1,13,169,18,31,10,20,2.9,88
2019-12-12T01:00:00Z,2019-12-12T00:00:00Z,PT60M,17.5,125,0.0,0,0,0,0,0,0,1.1,98
2019-12-12T02:00:00Z,2019-12-12T01:00:00Z,PT60M,15.5,136,0.0,0,0,0,0,0,0,1.0,108
2019-12-12T03:00:00Z,2019-12-12T02:00:00Z,PT60M,14.1,148,0.0,0,0,0,0,0,0,1.3,115
2019-12-12T04:00:00Z,2019-12-12T03:00:00Z,PT60M,13.1,162,0.0,0,0,0,0,0,0,1.4,121
2019-12-12T05:00:00Z,2019-12-12T04:00:00Z,PT60M,12.4,178,0.0,0,0,0,0,0,0,1.6,123
2019-12-12T06:00:00Z,2019-12-12T05:00:00Z,PT60M,11.7,-166,0.0,0,0,0,0,0,0,1.7,121
2019-12-12T07:00:00Z,2019-12-12T06:00:00Z,PT60M,11.0,-151,0.0,0,0,0,0,0,0,1.6,117
2019-12-12T08:00:00Z,2019-12-12T07:00:00Z,PT60M,10.4,-138,0.0,0,0,0,0,0,0,1.3,109
2019-12-12T09:00:00Z,2019-12-12T08:00:00Z,PT60M,10.1,-127,0.0,0,0,0,0,0,0,1.1,100
2019-12-12T10:00:00Z,2019-12-12T09:00:00Z,PT60M,10.4,-118,0.1,8,90,8,16,6,6,1.1,90
2019-12-12T11:00:00Z,2019-12-12T10:00:00Z,PT60M,12.8,-110,0.9,45,543,115,160,51,360,1.4,79
2019-12-12T12:00:00Z,2019-12-12T11:00:00Z,PT60M,16.8,-103,0.0,70,770,307,377,244,872,1.3,67
2019-12-12T13:00:00Z,2019-12-12T12:00:00Z,PT60M,20.1,-95,0.0,87,880,512,600,488,1003,1.8,54
2019-12-12T14:00:00Z,2019-12-12T13:00:00Z,PT60M,23.0,-87,0.0,100,942,699,799,716,1065,2.5,42
2019-12-12T15:00:00Z,2019-12-12T14:00:00Z,PT60M,25.7,-76,0.0,109,976,846,954,897,1089,2.9,30
2019-12-12T16:00:00Z,2019-12-12T15:00:00Z,PT60M,28.0,-55,0.0,113,991,939,1052,1012,1093,3.0,18
2019-12-12T17:00:00Z,2019-12-12T16:00:00Z,PT60M,29.8,-7,0.0,113,998,976,1089,1056,1092,3.3,12
2019-12-12T18:00:00Z,2019-12-12T17:00:00Z,PT60M,31.0,48,0.0,113,989,947,1060,1022,1088,3.4,16
2019-12-12T19:00:00Z,2019-12-12T18:00:00Z,PT60M,31.8,73,0.0,111,967,858,969,916,1078,3.0,27
2019-12-12T20:00:00Z,2019-12-12T19:00:00Z,PT60M,32.3,85,0.0,103,933,720,822,746,1054,3.6,39
2019-12-12T21:00:00Z,2019-12-12T20:00:00Z,PT60M,32.1,94,0.0,91,875,541,631,527,998,4.2,52
2019-12-12T22:00:00Z,2019-12-12T21:00:00Z,PT60M,31.1,101,0.3,78,764,334,412,286,882,4.1,64
2019-12-12T23:00:00Z,2019-12-12T22:00:00Z,PT60M,29.0,109,1.1,54,567,141,196,77,480,3.4,76
2019-12-13T00:00:00Z,2019-12-12T23:00:00Z,PT60M,24.1,116,1.4,16,140,15,31,13,21,1.8,88
2019-12-13T01:00:00Z,2019-12-13T00:00:00Z,PT60M,19.2,125,0.0,0,0,0,0,0,0,1.1,98
2019-12-13T02:00:00Z,2019-12-13T01:00:00Z,PT60M,17.0,135,0.0,0,0,0,0,0,0,0.5,108
2019-12-13T03:00:00Z,2019-12-13T02:00:00Z,PT60M,15.4,148,0.0,0,0,0,0,0,0,0.1,115
2019-12-13T04:00:00Z,2019-12-13T03:00:00Z,PT60M,14.2,162,0.0,0,0,0,0,0,0,0.3,121
2019-12-13T05:00:00Z,2019-12-13T04:00:00Z,PT60M,13.3,178,0.0,0,0,0,0,0,0,0.5,123
2019-12-13T06:00:00Z,2019-12-13T05:00:00Z,PT60M,12.7,-166,0.0,0,0,0,0,0,0,0.4,121
2019-12-13T07:00:00Z,2019-12-13T06:00:00Z,PT60M,12.3,-151,0.0,0,0,0,0,0,0,0.4,117
2019-12-13T08:00:00Z,2019-12-13T07:00:00Z,PT60M,12.0,-138,0.0,0,0,0,0,0,0,0.6,109
2019-12-13T09:00:00Z,2019-12-13T08:00:00Z,PT60M,11.5,-127,0.0,0,0,0,0,0,0,0.7,100
2019-12-13T10:00:00Z,2019-12-13T09:00:00Z,PT60M,11.8,-118,0.3,8,84,8,15,6,7,0.9,90
2019-12-13T11:00:00Z,2019-12-13T10:00:00Z,PT60M,14.5,-110,0.1,41,562,117,158,48,354,0.9,79
2019-12-13T12:00:00Z,2019-12-13T11:00:00Z,PT60M,18.4,-103,1.3,76,730,289,365,236,838,1.4,67
2019-12-13T13:00:00Z,2019-12-13T12:00:00Z,PT60M,21.3,-96,19.4,270,354,205,475,413,663,2.2,54
2019-12-13T14:00:00Z,2019-12-13T13:00:00Z,PT60M,23.8,-87,7.1,196,718,538,734,663,944,2.5,42
2019-12-13T15:00:00Z,2019-12-13T14:00:00Z,PT60M,26.3,-76,8.6,264,691,597,860,809,966,2.7,30
2019-12-13T16:00:00Z,2019-12-13T15:00:00Z,PT60M,28.4,-56,11.0,318,642,609,927,890,956,2.6,18
2019-12-13T17:00:00Z,2019-12-13T16:00:00Z,PT60M,30.1,-7,6.1,241,790,773,1015,982,1017,2.5,12
2019-12-13T18:00:00Z,2019-12-13T17:00:00Z,PT60M,31.2,48,21.2,488,358,344,831,797,842,2.8,16
2019-12-13T19:00:00Z,2019-12-13T18:00:00Z,PT60M,31.6,73,25.6,476,278,242,718,677,762,3.5,27
2019-12-13T20:00:00Z,2019-12-13T19:00:00Z,PT60M,31.3,85,1.3,114,908,699,813,737,1040,4.6,39
2019-12-13T21:00:00Z,2019-12-13T20:00:00Z,PT60M,30.1,94,9.1,174,638,407,580,498,851,5.6,52
2019-12-13T22:00:00Z,2019-12-13T21:00:00Z,PT60M,28.0,101,27.7,227,168,75,301,259,423,5.3,64
2019-12-13T23:00:00Z,2019-12-13T22:00:00Z,PT60M,25.3,109,22.9,106,182,46,152,108,251,4.0,76
2019-12-14T00:00:00Z,2019-12-13T23:00:00Z,PT60M,20.7,116,29.6,21,14,2,23,19,24,1.6,87
2019-12-14T01:00:00Z,2019-12-14T00:00:00Z,PT60M,16.9,125,45.4,0,0,0,0,0,0,0.2,98
2019-12-14T02:00:00Z,2019-12-14T01:00:00Z,PT60M,15.4,135,41.7,0,0,0,0,0,0,0.1,107
2019-12-14T03:00:00Z,2019-12-14T02:00:00Z,PT60M,14.3,148,27.0,0,0,0,0,0,0,0.6,115
2019-12-14T04:00:00Z,2019-12-14T03:00:00Z,PT60M,13.9,162,45.0,0,0,0,0,0,0,0.8,120
2019-12-14T05:00:00Z,2019-12-14T04:00:00Z,PT60M,13.4,178,29.8,0,0,0,0,0,0,0.7,123
2019-12-14T06:00:00Z,2019-12-14T05:00:00Z,PT60M,12.9,-166,22.0,0,0,0,0,0,0,0.9,121
2019-12-14T07:00:00Z,2019-12-14T06:00:00Z,PT60M,12.4,-151,29.9,0,0,0,0,0,0,1.1,117
2019-12-14T08:00:00Z,2019-12-14T07:00:00Z,PT60M,12.1,-138,29.7,0,0,0,0,0,0,1.3,109
2019-12-14T09:00:00Z,2019-12-14T08:00:00Z,PT60M,12.4,-127,29.8,0,0,0,0,0,0,0.8,100
2019-12-14T10:00:00Z,2019-12-14T09:00:00Z,PT60M,12.8,-118,6.9,9,22,2,11,9,9,0.8,90
2019-12-14T11:00:00Z,2019-12-14T10:00:00Z,PT60M,13.7,-110,57.2,58,2,0,58,55,58,1.5,79
2019-12-14T12:00:00Z,2019-12-14T11:00:00Z,PT60M,15.5,-103,57.0,145,0,0,145,136,145,1.1,67
2019-12-14T13:00:00Z,2019-12-14T12:00:00Z,PT60M,17.7,-96,64.9,194,0,0,194,182,194,0.6,54
2019-12-14T14:00:00Z,2019-12-14T13:00:00Z,PT60M,19.5,-87,88.1,88,0,0,88,83,88,1.6,42
2019-12-14T15:00:00Z,2019-12-14T14:00:00Z,PT60M,20.4,-76,92.8,66,0,0,66,62,66,2.8,30
2019-12-14T16:00:00Z,2019-12-14T15:00:00Z,PT60M,20.9,-56,87.8,124,0,0,124,117,124,3.1,19
2019-12-14T17:00:00Z,2019-12-14T16:00:00Z,PT60M,21.3,-8,88.1,124,0,0,124,116,124,3.1,12
2019-12-14T18:00:00Z,2019-12-14T17:00:00Z,PT60M,20.1,48,61.0,397,0,0,397,373,397,1.9,16
2019-12-14T19:00:00Z,2019-12-14T18:00:00Z,PT60M,18.7,73,74.4,233,0,0,233,219,233,1.2,27
2019-12-14T20:00:00Z,2019-12-14T19:00:00Z,PT60M,19.7,85,21.5,376,314,241,617,570,710,1.7,39
2019-12-14T21:00:00Z,2019-12-14T20:00:00Z,PT60M,21.4,94,1.8,128,751,467,595,501,917,1.6,52
2019-12-14T22:00:00Z,2019-12-14T21:00:00Z,PT60M,22.0,101,4.4,123,586,255,378,273,758,1.3,64
2019-12-14T23:00:00Z,2019-12-14T22:00:00Z,PT60M,21.3,109,0.7,59,509,128,187,80,448,1.1,76
2019-12-15T00:00:00Z,2019-12-14T23:00:00Z,PT60M,18.1,116,0.0,16,142,15,31,12,24,0.7,87
2019-12-15T01:00:00Z,2019-12-15T00:00:00Z,PT60M,14.5,125,0.0,0,0,0,0,0,0,0.2,98
2019-12-15T02:00:00Z,2019-12-15T01:00:00Z,PT60M,13.2,135,0.0,0,0,0,0,0,0,0.3,107
2019-12-15T03:00:00Z,2019-12-15T02:00:00Z,PT60M,12.4,148,0.0,0,0,0,0,0,0,0.4,115
2019-12-15T04:00:00Z,2019-12-15T03:00:00Z,PT60M,11.7,162,0.0,0,0,0,0,0,0,0.6,120
2019-12-15T05:00:00Z,2019-12-15T04:00:00Z,PT60M,11.2,178,0.0,0,0,0,0,0,0,1.0,122
2019-12-15T06:00:00Z,2019-12-15T05:00:00Z,PT60M,10.8,-166,0.0,0,0,0,0,0,0,1.3,121
2019-12-15T07:00:00Z,2019-12-15T06:00:00Z,PT60M,10.2,-151,0.0,0,0,0,0,0,0,1.2,117
2019-12-15T08:00:00Z,2019-12-15T07:00:00Z,PT60M,9.7,-138,0.0,0,0,0,0,0,0,0.8,109
2019-12-15T09:00:00Z,2019-12-15T08:00:00Z,PT60M,9.5,-128,0.0,0,0,0,0,0,0,0.9,100
2019-12-15T10:00:00Z,2019-12-15T09:00:00Z,PT60M,9.8,-118,1.3,8,63,6,14,7,7,1.0,90
2019-12-15T11:00:00Z,2019-12-15T10:00:00Z,PT60M,11.3,-110,16.5,83,221,40,123,77,184,1.4,79
2019-12-15T12:00:00Z,2019-12-15T11:00:00Z,PT60M,13.7,-103,8.5,115,523,218,333,236,679,1.7,67
2019-12-15T13:00:00Z,2019-12-15T12:00:00Z,PT60M,16.1,-96,0.0,88,842,489,577,467,965,2.0,55
2019-12-15T14:00:00Z,2019-12-15T13:00:00Z,PT60M,18.7,-88,0.0,95,919,680,775,692,1035,2.3,42
2019-12-15T15:00:00Z,2019-12-15T14:00:00Z,PT60M,21.4,-77,0.0,98,963,833,931,873,1065,2.6,30
2019-12-15T16:00:00Z,2019-12-15T15:00:00Z,PT60M,23.5,-57,0.0,101,981,929,1031,989,1072,2.7,19
2019-12-15T17:00:00Z,2019-12-15T16:00:00Z,PT60M,25.4,-8,0.0,104,986,966,1069,1035,1073,2.9,12
2019-12-15T18:00:00Z,2019-12-15T17:00:00Z,PT60M,26.7,48,0.0,105,978,939,1044,1005,1070,3.0,16
2019-12-15T19:00:00Z,2019-12-15T18:00:00Z,PT60M,27.5,73,0.0,105,955,850,955,901,1060,3.3,27
2019-12-15T20:00:00Z,2019-12-15T19:00:00Z,PT60M,27.8,85,2.5,142,836,650,792,719,1002,3.7,39
2019-12-15T21:00:00Z,2019-12-15T20:00:00Z,PT60M,27.5,94,0.9,104,830,516,619,518,968,3.9,51
2019-12-15T22:00:00Z,2019-12-15T21:00:00Z,PT60M,26.4,101,2.8,99,684,302,401,284,826,4.8,64
2019-12-15T23:00:00Z,2019-12-15T22:00:00Z,PT60M,23.9,109,3.9,64,501,130,193,86,463,4.1,76
2019-12-16T00:00:00Z,2019-12-15T23:00:00Z,PT60M,19.3,116,1.4,17,147,16,33,14,24,1.1,87
2019-12-16T01:00:00Z,2019-12-16T00:00:00Z,PT60M,15.8,125,0.0,0,0,0,0,0,0,0.2,98
2019-12-16T02:00:00Z,2019-12-16T01:00:00Z,PT60M,14.5,135,0.0,0,0,0,0,0,0,0.1,107
2019-12-16T03:00:00Z,2019-12-16T02:00:00Z,PT60M,13.6,148,0.0,0,0,0,0,0,0,0.6,115
2019-12-16T04:00:00Z,2019-12-16T03:00:00Z,PT60M,13.0,162,0.0,0,0,0,0,0,0,0.8,120
2019-12-16T05:00:00Z,2019-12-16T04:00:00Z,PT60M,12.6,178,0.0,0,0,0,0,0,0,1.2,122
2019-12-16T06:00:00Z,2019-12-16T05:00:00Z,PT60M,12.1,-166,0.0,0,0,0,0,0,0,1.5,121
2019-12-16T07:00:00Z,2019-12-16T06:00:00Z,PT60M,11.4,-151,0.0,0,0,0,0,0,0,1.5,117
2019-12-16T08:00:00Z,2019-12-16T07:00:00Z,PT60M,10.7,-138,0.0,0,0,0,0,0,0,1.5,109
2019-12-16T09:00:00Z,2019-12-16T08:00:00Z,PT60M,9.9,-128,0.0,0,0,0,0,0,0,1.3,100
2019-12-16T10:00:00Z,2019-12-16T09:00:00Z,PT60M,9.9,-119,0.0,7,84,7,14,5,6,0.9,90
2019-12-16T11:00:00Z,2019-12-16T10:00:00Z,PT60M,11.8,-111,0.4,41,554,114,155,46,343,1.3,79
2019-12-16T12:00:00Z,2019-12-16T11:00:00Z,PT60M,14.9,-103,0.0,61,776,307,368,233,861,1.7,67
2019-12-16T13:00:00Z,2019-12-16T12:00:00Z,PT60M,17.8,-96,0.0,75,888,514,589,475,994,1.9,55
2019-12-16T14:00:00Z,2019-12-16T13:00:00Z,PT60M,20.4,-88,0.0,84,954,705,789,703,1057,2.4,42
2019-12-16T15:00:00Z,2019-12-16T14:00:00Z,PT60M,22.9,-77,0.0,91,989,855,946,885,1083,2.7,30
2019-12-16T16:00:00Z,2019-12-16T15:00:00Z,PT60M,25.1,-57,0.0,96,1003,950,1046,1003,1089,3.0,19
2019-12-16T17:00:00Z,2019-12-16T16:00:00Z,PT60M,26.9,-9,0.0,99,1008,987,1086,1050,1089,3.4,12
2019-12-16T18:00:00Z,2019-12-16T17:00:00Z,PT60M,28.2,48,0.0,100,1001,961,1061,1021,1088,3.8,16
2019-12-16T19:00:00Z,2019-12-16T18:00:00Z,PT60M,28.9,73,0.0,98,982,875,973,918,1080,3.9,27
2019-12-16T20:00:00Z,2019-12-16T19:00:00Z,PT60M,29.2,85,0.6,103,928,721,824,747,1050,3.6,39
2019-12-16T21:00:00Z,2019-12-16T20:00:00Z,PT60M,29.1,94,0.0,83,893,558,641,535,1006,3.3,51
2019-12-16T22:00:00Z,2019-12-16T21:00:00Z,PT60M,28.6,101,0.0,69,797,355,425,295,901,3.4,64
2019-12-16T23:00:00Z,2019-12-16T22:00:00Z,PT60M,27.2,109,0.0,49,621,158,207,79,521,3.1,76
2019-12-17T00:00:00Z,2019-12-16T23:00:00Z,PT60M,22.9,116,0.0,15,192,21,36,11,27,2.2,87
2019-12-17T01:00:00Z,2019-12-17T00:00:00Z,PT60M,18.4,125,0.0,0,0,0,0,0,0,1.1,98
2019-12-17T02:00:00Z,2019-12-17T01:00:00Z,PT60M,16.4,135,0.0,0,0,0,0,0,0,0.5,107
2019-12-17T03:00:00Z,2019-12-17T02:00:00Z,PT60M,15.2,148,0.0,0,0,0,0,0,0,0.7,115
2019-12-17T04:00:00Z,2019-12-17T03:00:00Z,PT60M,14.4,162,0.0,0,0,0,0,0,0,1.1,120
2019-12-17T05:00:00Z,2019-12-17T04:00:00Z,PT60M,13.7,178,0.0,0,0,0,0,0,0,1.2,122
2019-12-17T06:00:00Z,2019-12-17T05:00:00Z,PT60M,13.3,-166,0.0,0,0,0,0,0,0,1.0,121
2019-12-17T07:00:00Z,2019-12-17T06:00:00Z,PT60M,12.9,-151,0.0,0,0,0,0,0,0,1.0,117
2019-12-17T08:00:00Z,2019-12-17T07:00:00Z,PT60M,12.4,-139,0.0,0,0,0,0,0,0,1.1,109
2019-12-17T09:00:00Z,2019-12-17T08:00:00Z,PT60M,11.9,-128,0.0,0,0,0,0,0,0,0.9,100
2019-12-17T10:00:00Z,2019-12-17T09:00:00Z,PT60M,12.0,-119,0.0,7,80,7,14,5,6,0.9,90
2019-12-17T11:00:00Z,2019-12-17T10:00:00Z,PT60M,14.3,-111,0.0,41,557,114,154,45,339,0.8,79
2019-12-17T12:00:00Z,2019-12-17T11:00:00Z,PT60M,17.8,-103,0.0,62,774,305,367,231,860,1.1,67
2019-12-17T13:00:00Z,2019-12-17T12:00:00Z,PT60M,20.5,-96,0.0,75,886,512,588,473,992,2.0,55
2019-12-17T14:00:00Z,2019-12-17T13:00:00Z,PT60M,22.8,-88,0.0,84,951,702,786,700,1054,2.6,42
2019-12-17T15:00:00Z,2019-12-17T14:00:00Z,PT60M,25.1,-77,0.0,91,984,850,941,880,1079,2.9,30
2019-12-17T16:00:00Z,2019-12-17T15:00:00Z,PT60M,27.2,-57,0.0,100,994,940,1040,996,1082,2.9,19
2019-12-17T17:00:00Z,2019-12-17T16:00:00Z,PT60M,29.0,-9,0.0,103,997,977,1079,1043,1083,3.1,12
2019-12-17T18:00:00Z,2019-12-17T17:00:00Z,PT60M,30.4,48,0.0,103,991,952,1055,1015,1080,2.8,16
2019-12-17T19:00:00Z,2019-12-17T18:00:00Z,PT60M,31.3,73,0.0,100,973,868,969,914,1073,2.3,27
2019-12-17T20:00:00Z,2019-12-17T19:00:00Z,PT60M,31.7,85,0.0,94,942,733,827,749,1053,2.6,39
2019-12-17T21:00:00Z,2019-12-17T20:00:00Z,PT60M,31.7,94,0.0,85,884,554,639,533,1000,2.7,51
2019-12-17T22:00:00Z,2019-12-17T21:00:00Z,PT60M,31.2,101,1.8,83,737,334,417,296,859,2.9,64
2019-12-17T23:00:00Z,2019-12-17T22:00:00Z,PT60M,29.5,109,2.8,59,543,143,202,86,496,3.5,75
2019-12-18T00:00:00Z,2019-12-17T23:00:00Z,PT60M,24.2,116,7.6,22,76,7,30,20,23,2.2,87
2019-12-18T01:00:00Z,2019-12-18T00:00:00Z,PT60M,19.3,125,0.0,0,0,0,0,0,0,0.4,98
2019-12-18T02:00:00Z,2019-12-18T01:00:00Z,PT60M,17.8,135,0.0,0,0,0,0,0,0,0.3,107
2019-12-18T03:00:00Z,2019-12-18T02:00:00Z,PT60M,16.7,147,0.0,0,0,0,0,0,0,0.2,115
2019-12-18T04:00:00Z,2019-12-18T03:00:00Z,PT60M,15.7,162,0.0,0,0,0,0,0,0,0.9,120
2019-12-18T05:00:00Z,2019-12-18T04:00:00Z,PT60M,14.8,178,0.0,0,0,0,0,0,0,0.9,122
2019-12-18T06:00:00Z,2019-12-18T05:00:00Z,PT60M,14.2,-166,0.0,0,0,0,0,0,0,0.9,121
2019-12-18T07:00:00Z,2019-12-18T06:00:00Z,PT60M,13.7,-151,0.0,0,0,0,0,0,0,0.9,117
2019-12-18T08:00:00Z,2019-12-18T07:00:00Z,PT60M,13.2,-139,0.0,0,0,0,0,0,0,0.8,109
2019-12-18T09:00:00Z,2019-12-18T08:00:00Z,PT60M,12.9,-128,0.0,0,0,0,0,0,0,0.6,100
2019-12-18T10:00:00Z,2019-12-18T09:00:00Z,PT60M,13.3,-119,0.8,8,65,6,13,6,6,0.7,90
2019-12-18T11:00:00Z,2019-12-18T10:00:00Z,PT60M,15.8,-111,2.0,43,519,108,152,47,334,0.9,79
2019-12-18T12:00:00Z,2019-12-18T11:00:00Z,PT60M,19.2,-103,0.0,63,770,303,366,230,857,1.8,67
2019-12-18T13:00:00Z,2019-12-18T12:00:00Z,PT60M,21.8,-96,0.0,78,882,509,587,472,991,2.5,55
2019-12-18T14:00:00Z,2019-12-18T13:00:00Z,PT60M,24.3,-88,0.0,86,950,701,787,700,1056,2.4,42
2019-12-18T15:00:00Z,2019-12-18T14:00:00Z,PT60M,26.9,-77,0.0,90,989,854,944,882,1083,2.8,30
2019-12-18T16:00:00Z,2019-12-18T15:00:00Z,PT60M,29.0,-58,3.2,165,894,845,1010,967,1051,3.1,19
2019-12-18T17:00:00Z,2019-12-18T16:00:00Z,PT60M,30.5,-10,4.3,197,855,837,1035,999,1038,3.1,12
2019-12-18T18:00:00Z,2019-12-18T17:00:00Z,PT60M,31.4,47,0.4,113,976,938,1051,1012,1076,3.2,16
2019-12-18T19:00:00Z,2019-12-18T18:00:00Z,PT60M,31.9,73,0.5,115,950,848,963,909,1066,3.1,27
2019-12-18T20:00:00Z,2019-12-18T19:00:00Z,PT60M,31.9,85,8.6,228,671,528,756,692,925,3.4,39
2019-12-18T21:00:00Z,2019-12-18T20:00:00Z,PT60M,31.2,94,17.4,228,471,302,530,463,730,4.5,51
2019-12-18T22:00:00Z,2019-12-18T21:00:00Z,PT60M,29.2,101,16.9,186,370,156,342,267,592,4.9,63
2019-12-18T23:00:00Z,2019-12-18T22:00:00Z,PT60M,26.4,109,15.6,106,252,65,172,108,321,3.2,75
2019-12-19T00:00:00Z,2019-12-18T23:00:00Z,PT60M,22.5,116,17.4,23,77,9,32,20,31,1.4,87
2019-12-19T01:00:00Z,2019-12-19T00:00:00Z,PT60M,19.3,125,14.0,0,0,0,0,0,0,0.6,97
2019-12-19T02:00:00Z,2019-12-19T01:00:00Z,PT60M,17.8,135,16.0,0,0,0,0,0,0,0.8,107
2019-12-19T03:00:00Z,2019-12-19T02:00:00Z,PT60M,17.1,147,25.5,0,0,0,0,0,0,1.1,115
2019-12-19T04:00:00Z,2019-12-19T03:00:00Z,PT60M,16.3,162,26.8,0,0,0,0,0,0,1.1,120
2019-12-19T05:00:00Z,2019-12-19T04:00:00Z,PT60M,15.6,177,34.9,0,0,0,0,0,0,1.1,122
2019-12-19T06:00:00Z,2019-12-19T05:00:00Z,PT60M,14.9,-166,26.8,0,0,0,0,0,0,1.2,121
2019-12-19T07:00:00Z,2019-12-19T06:00:00Z,PT60M,14.4,-152,28.4,0,0,0,0,0,0,1.0,117
2019-12-19T08:00:00Z,2019-12-19T07:00:00Z,PT60M,14.3,-139,35.2,0,0,0,0,0,0,0.9,110
2019-12-19T09:00:00Z,2019-12-19T08:00:00Z,PT60M,14.2,-128,27.6,0,0,0,0,0,0,1.1,101
2019-12-19T10:00:00Z,2019-12-19T09:00:00Z,PT60M,14.2,-119,8.8,8,36,3,12,7,8,1.2,90
2019-12-19T11:00:00Z,2019-12-19T10:00:00Z,PT60M,15.1,-111,43.9,69,57,6,75,63,70,1.3,79
2019-12-19T12:00:00Z,2019-12-19T11:00:00Z,PT60M,17.2,-104,62.9,128,0,0,128,121,128,0.8,67
2019-12-19T13:00:00Z,2019-12-19T12:00:00Z,PT60M,19.6,-96,57.5,248,0,0,248,233,248,0.7,55
2019-12-19T14:00:00Z,2019-12-19T13:00:00Z,PT60M,22.1,-88,47.4,375,37,29,404,379,416,1.1,42
2019-12-19T15:00:00Z,2019-12-19T14:00:00Z,PT60M,23.8,-77,58.1,387,0,0,387,364,387,1.3,30
2019-12-19T16:00:00Z,2019-12-19T15:00:00Z,PT60M,25.0,-58,42.2,526,67,65,591,560,593,1.8,19
2019-12-19T17:00:00Z,2019-12-19T16:00:00Z,PT60M,26.4,-10,47.8,548,4,4,552,519,552,2.3,12
2019-12-19T18:00:00Z,2019-12-19T17:00:00Z,PT60M,27.2,47,36.5,607,52,50,657,621,659,2.4,16
2019-12-19T19:00:00Z,2019-12-19T18:00:00Z,PT60M,27.6,73,35.5,537,84,78,614,580,622,3.0,26
2019-12-19T20:00:00Z,2019-12-19T19:00:00Z,PT60M,27.3,85,30.1,394,218,167,561,520,625,3.8,39
2019-12-19T21:00:00Z,2019-12-19T20:00:00Z,PT60M,26.9,94,25.6,351,182,115,466,423,558,3.7,51
2019-12-19T22:00:00Z,2019-12-19T21:00:00Z,PT60M,26.6,101,19.1,203,293,137,339,278,531,3.1,63
2019-12-19T23:00:00Z,2019-12-19T22:00:00Z,PT60M,24.9,109,7.6,84,403,103,188,95,410,3.5,75
2019-12-20T00:00:00Z,2019-12-19T23:00:00Z,PT60M,20.6,116,15.5,22,102,11,34,19,28,2.5,87
2019-12-20T01:00:00Z,2019-12-20T00:00:00Z,PT60M,16.5,125,0.8,0,0,0,0,0,0,0.8,97
2019-12-20T02:00:00Z,2019-12-20T01:00:00Z,PT60M,14.9,135,0.0,0,0,0,0,0,0,0.7,107
2019-12-20T03:00:00Z,2019-12-20T02:00:00Z,PT60M,14.0,147,0.0,0,0,0,0,0,0,0.7,115
2019-12-20T04:00:00Z,2019-12-20T03:00:00Z,PT60M,13.4,162,0.0,0,0,0,0,0,0,0.9,120
2019-12-20T05:00:00Z,2019-12-20T04:00:00Z,PT60M,12.7,177,0.0,0,0,0,0,0,0,1.1,122
2019-12-20T06:00:00Z,2019-12-20T05:00:00Z,PT60M,11.9,-167,0.0,0,0,0,0,0,0,0.9,121
2019-12-20T07:00:00Z,2019-12-20T06:00:00Z,PT60M,11.2,-152,0.0,0,0,0,0,0,0,0.9,117
2019-12-20T08:00:00Z,2019-12-20T07:00:00Z,PT60M,10.7,-139,0.0,0,0,0,0,0,0,1.3,110
2019-12-20T09:00:00Z,2019-12-20T08:00:00Z,PT60M,10.1,-128,0.0,0,0,0,0,0,0,1.4,101
2019-12-20T10:00:00Z,2019-12-20T09:00:00Z,PT60M,10.1,-119,0.1,6,73,6,13,5,5,1.2,90
2019-12-20T11:00:00Z,2019-12-20T10:00:00Z,PT60M,12.1,-111,0.7,39,539,109,149,43,323,1.0,79
2019-12-20T12:00:00Z,2019-12-20T11:00:00Z,PT60M,15.7,-104,0.0,59,770,301,360,224,850,0.8,67
2019-12-20T13:00:00Z,2019-12-20T12:00:00Z,PT60M,18.8,-96,0.0,72,884,508,580,465,986,1.4,55
2019-12-20T14:00:00Z,2019-12-20T13:00:00Z,PT60M,21.3,-88,0.0,81,950,699,780,692,1050,2.0,43
2019-12-20T15:00:00Z,2019-12-20T14:00:00Z,PT60M,23.6,-77,0.0,87,986,850,937,875,1077,2.3,30
2019-12-20T16:00:00Z,2019-12-20T15:00:00Z,PT60M,25.6,-58,0.0,91,1003,948,1039,995,1083,2.3,19
2019-12-20T17:00:00Z,2019-12-20T16:00:00Z,PT60M,27.3,-11,0.0,93,1007,987,1080,1043,1083,2.2,12
2019-12-20T18:00:00Z,2019-12-20T17:00:00Z,PT60M,28.7,47,0.0,92,1006,968,1060,1019,1085,2.1,16
2019-12-20T19:00:00Z,2019-12-20T18:00:00Z,PT60M,29.6,73,0.0,90,994,889,979,923,1082,2.2,26
2019-12-20T20:00:00Z,2019-12-20T19:00:00Z,PT60M,29.9,85,0.0,85,964,753,838,759,1063,2.4,39
2019-12-20T21:00:00Z,2019-12-20T20:00:00Z,PT60M,29.9,94,0.0,77,908,572,650,543,1013,2.8,51
2019-12-20T22:00:00Z,2019-12-20T21:00:00Z,PT60M,29.1,101,0.0,67,808,366,433,302,908,3.7,63
2019-12-20T23:00:00Z,2019-12-20T22:00:00Z,PT60M,26.7,109,0.0,49,635,166,215,83,545,4.2,75
2019-12-21T00:00:00Z,2019-12-20T23:00:00Z,PT60M,21.6,116,0.0,16,215,25,41,12,32,2.1,87
